QUROBUR;Inlandse eik met kortere bladsteel, en asymmetrisch, dieper gelobd blad. De eikelnapjes hebben een langer steeltje. De meest voorkomende eik in onze contreien, kan wel honderden jaren oud worden. De groeivorm varieert van boom tot boom. Ook bruikbaar als knotboom.
RHODODEN;Sterke, wintervaste, groenblijvende heester. Verkrijgbaar in een heel scala en kleuren en hoogtes (zie label). Langzame groeier met prachtige bloemen in het voorjaar. Bijsnoeien kan, maar gaat vaak ten kosten van bloem het jaar erna. Verkiest een zure grond, bij aanplant turf of heidegrond toevoegen.
RHTDISSE;Vari‘teit met diep ingesneden blad. Bladverliezende meerstammige struik, breed uitgroeiend. Opvallende, met fluweel bezette stam. Bloeit tijdens de zomer met groengele bloemen in rechtopstaande, behaarde kaarsen, later gevolgd door rood behaarde, erg zure (eetbare) vruchten in trossen, vandaar de Nederlandse naam ÔazijnboomÕ.  Zeer mooie herfstverkleuring.  Sterke plant, goed winterhard, en weinig veeleisend qua grond.
RHTYPHIN;Bladverliezende meerstammige struik, breed uitgroeiend. Opvallende, met fluweel bezette stam. Bloeit tijdens de zomer met groengele bloemen in rechtopstaande, behaarde kaarsen, later gevolgd door rood behaarde, erg zure (eetbare) vruchten in trossen, vandaar de Nederlandse naam ÔazijnboomÕ.  Zeer mooie herfstverkleuring.  Sterke plant, goed winterhard, en weinig veeleisend qua grond.
RISEVII;Mooie sierheester met prachtige roze bloemtrossen in het voorjaar. Makkelijke plant die weinig eisen stelt aan de grond.
ROPFRISI;Geelbladige variant van de acacia. Het contrast met andere groentinten in de buurt is opvallend, waardoor het lijkt of de boom altijd in de zon staat, zo stralend geel is het jonge blad. In de loop van de zomer kleurt het blad groengeel. Verkiest een niet 
ROPUMBRA;Niet al te grote bolboom met fijne, gevederde blaadjes. Jaarlijks terugsnoeien (knotten), bij voorkeur aan het einde van de winter zorgt voor een niet al zware kruin, en voorkomt uitwaaien van takken.
SACKILMA;Sierlijk boompje met afhangende takken. Ge‘nt, dus de stam groeit niet meer verder. Bloeit met prachtige zilverwitte katjes vanaf februari, in maart-april geel verkleurend door de meeldraden. Bijsnoeien na de bloei. Groeit zowat overal, zolang de grond niet te droog is.
SAHHUMIL;Laagblijvend heestertje met zeer sterk en aangenaam geurende, onopvallende bloempjes in februari-maart. Verkiest een kalkrijke grond, kan goed in vorm gesnoeid worden.
SAIHNISH;Sierlijk boompje met mooie rode takjes in de winter. In het voorjaar zijn de jonge bladjes roze gekleurd, later wit-groen verkleurend. Ge‘nt, dus de stam groeit niet meer verder. Jaarlijks korter snoeien in het voorjaar houdt het boompje jong, maar mag ook in vorm geknipt worden tijdens de groei. Groeit zowat overal, zolang de grond niet te droog is.
SANBBEAU;Vlierstruik met een zeer donker, bijna zwart blad. Draagt bloemschermen met wit-roze bloemen, die er prachtig bij afsteken. Na de bloei volgen er trossen paars-zwarte bessen, geschikt voor het maken van siroop of wijn. Stelt niet al te veel eisen aan de standplaats. Eventueel snoeien na de winter om de struik compact te houden.
SKJRUBEL;Groenblijvend heester met een zeer lange bloei. In de herfst verschijnen mooie, rode bloemknopjes, die pas in de loop van het voorjaar openbarsten met crème witte bloempjes. Verkiest een zure grond (turf of heidegrond toevoegen!)
SPARGUTA;Sierlijke heester met overhangende takken. Bloeit met een massa witte bloempjes in het voorjaar. Bijsnoeien na de bloei. Bruikbaar als bloeiende haag, of als losse struik. Oude takken terugsnoeien om de plant te verjongen.
SPJAWATE;Sterk heestertje, ideaal  als vakbeplanting. Komt vooral in grote groepen tot zijn recht. Bloeit met rozerode bloemtuilen. Kan gewoon in vorm worden gesnoeid met de haagschaar na de bloei, of jaarlijks teruggesnoeid worden in het voorjaar.
SPJGPRIN;Sterk, laag heestertje, ideaal  als vakbeplanting. Komt vooral in grote groepen tot zijn recht. Vari‘teit met brons-geel gekleurde bladeren in de lente, en een mooie, roodachtige herfstverkleuring. Bloeit met roze bloemtuilen. Kan gewoon in vorm worden gesnoeid met de haagschaar na de bloei.
SPJLPRIN;Sterk, laag heestertje, ideaal  als vakbeplanting. Komt vooral in grote groepen tot zijn recht. Bloeit met roze bloemtuilen. Kan gewoon in vorm worden gesnoeid met de haagschaar na de bloei.
SPVANHOU;Sierlijke heester met een massa witte bloempjes in het voorjaar. Bijsnoeien na de bloei. Bruikbaar als bloeiende haag, of als losse struik. Oude takken terugsnoeien om de plant te verjongen. Bloeit ook op oudere takken.
STICRISP;Sterk, dichtgroeiend heestertje. Ideaal als bodembedekker of als vakbeplanting (ca 5 planten per m_). bloeit met witte bloempjes in de zomer. Eventueel bijsnoeien (met haagschaar) na de bloei. Sterke plant, stelt weinig eisen aan de grond.
SYDMBERR;Makkelijke heester met een overvloed aan roze bessen vanaf eind juli. Laat zich prima in vorm snoeien, en is ook goed in groepen te gebruiken. Om de paar jaar volledig terugsnoeien om de struik te verjongen.
SYDWHEDG;Makkelijke heester met een overvloed aan witte bessen vanaf eind juli. Laat zich prima in vorm snoeien, en is ook goed in groepen te gebruiken. Om de paar jaar volledig terugsnoeien om de struik te verjongen.
SYMPALIB;Prachtige en sterke dwergsering. Compacte dwergsoort, ook geschikt voor kleinere tuinen. Bloeit vanaf juni tot september met heerlijk geurende roze bloemen. Ook geschikt als snijbloem. Aanrader!
SYMSUPER;Prachtige en sterke dwergsering. Compacte, niet al te hoge groeiwijze, en dus ook geschikt voor kleinere tuinen. Bloeit vanaf juni tot september met heerlijk geurende roze bloemen. Ook geschikt als snijbloem. Aanrader!
SYVALSPA;Prachtige en bekende voorjaarsbloeier. Vari‘teit met enkele purpere bloempjes. De bloemtuilen ruiken heerlijk, en zijn ook als snijbloem te gebruiken. Groeit uit tot een stevige struik wanneer hij niet gesnoeid wordt. Jaarlijks de oude takken wegnemen na de winter houdt de struik jong en compact.
SYVCJOLY;Prachtige en bekende voorjaarsbloeier. Vari‘teit met dubbel, purper-rode bloempjes. De bloemtuilen ruiken heerlijk, en zijn ook als snijbloem te gebruiken. Groeit uit tot een stevige struik wanneer hij niet gesnoeid wordt. Jaarlijks de oude takken wegnemen na de winter houdt de struik jong en compact.
SYVKHAVE;Prachtige en bekende voorjaarsbloeier. Vari‘teit met dubbele, mauve-lila bloempjes. De bloemtuilen ruiken heerlijk, en zijn ook als snijbloem te gebruiken. Groeit uit tot een stevige struik wanneer hij niet gesnoeid wordt. Jaarlijks de oude takken wegnemen na de winter houdt de struik jong en compact.
SYVLEMOI;Prachtige en bekende voorjaarsbloeier. Vari‘teit met dubbele witte bloempjes. De bloemtuilen ruiken heerlijk, en zijn ook als snijbloem te gebruiken. Groeit uit tot een stevige struik wanneer hij niet gesnoeid wordt. Jaarlijks de oude takken wegnemen na de winter houdt de struik jong en compact.
SYVMBUCH;Prachtige en bekende voorjaarsbloeier. Vari‘teit met dubbele lila bloempjes. De bloemtuilen ruiken heerlijk, en zijn ook als snijbloem te gebruiken. Groeit uit tot een stevige struik wanneer hij niet gesnoeid wordt. Jaarlijks de oude takken wegnemen na de winter houdt de struik jong en compact.
TATETRAN;Rijkbloeiende en decoratieve sierheester met overhangende twijgen. Bloeit met een overvloed aan roze bloempjes in het voorjaar. Verdraagt goed droge grond. Terugsnoeien na de bloei.
THUPATRO;Snelgroeiende, wintergroene haagconifeer. Groeit op zowat elke grond, en laat zich goed in vorm snoeien. Voor hagen: ca 2 planten per meter
TICORDAT;Winterlinde of kleinbladige linde. Mooi uitgroeiende kroon. Inheemse in Europa. Hartvomig blad, ca. 5cm groot, met een wat blekere onderkant. Draagt zoet geurend bloesem, ook geschikt voor het maken van thee. Redelijk resistent tegen honingdauw, zal dus niet gauw ÔdruipenÕ.
TIEPALLI;Cultivar van de Hollandse linde, ook wel koningslinde genoemd. Inheems in Europa. Sterke boom, kan wel 1000 jaar worden. Heeft een bijna onbeperkt vermogen tot groei en regeneratie van takken.  Laat zich dus goed snoeien, en is ook zeer geschikt als leiboom. Durft wel soms ÔdruipenÕ, minder geschikt boven een parking. Zoet geurende bloesem, ook geschikt voor het maken van thee.
VIBARUSS;Bladverliezende heester tot 1,5 m hoogte, compact groeiende vari‘teit. Ovaal, glanzend groen blad dat van onderen witviltig is behaard. Bloeit met zeer sterk geurende, witte bloemen vanaf maart. Vaak nabloei in de herfst.
VIBODNAN;Bladverliezende Viburnum. De opvallende  roze, bolvormige bloemtrossen verschijnen vanaf de winter op de nog kale takken en geven een erg lekkere geur af.
VIDAVIDI;Compacte, laagblijvende, bladhoudende heester. Bloeit met ivoorkleurige bloemschermen, in de herfst gevolgd door langwerpige donkerblauwe bessen. Sterke plant, ideaal als groepsbeplanting  (ca. 4-5 planten per m_)
VIMALBA;Stevig groeiende wintergroene bodembedekker met witte bloempjes in het voorjaar. Doet het erg goed in de (half)schaduw, en op wat vochtigere grond ook in de zon. Mag met de haagschaar of grasmachine bijgesnoeid worden wanneer hij te wild wordt. Ca 8-12 planten per m_
VIMGJEKY;Iets lagere vari‘teit van de bekende wintergroene bodembedekker, met witte bloempjes in voorjaar. Doet het erg goed in de halfschaduw, en op wat vochtigere grond ook in de zon. Mag bijgesnoeid worden wanneer hij te wild wordt, al is dat bij deze vari‘teit zelden het geval. Ca 8-12 planten per m_
VIMINOR;Stevig groeiende wintergroene bodembedekker met blauwe bloempjes in het voorjaar. Doet het erg goed in de (half)schaduw, en op wat vochtigere grond ook in de zon. Mag met de haagschaar of grasmachine bijgesnoeid worden wanneer hij te wild wordt. Ca 8-12 planten per m_
VIOCOMPA;Compact groeiende, bladverliezende Viburnum die rijkelijk bloeit met dikke, bolvormige, witgroene bloemen in het voorjaar. Rode bessen in de zomer, vogels zijn er dol op. In de herfst verkleuren de bladeren naar opvallend paars-rood.  Kan zoÕn 2 meter hoog worden, maar verdraagt goed snoei. 
VIOPULUS;Inheemse, bladverliezende Viburnum. Bloeit met brede, witte bloemschermen aan het einde van het voorjaar, gevolgd door rode bessen in de zomer (vogels zijn er dol op!). Sterke en makkelijke heester, ook gebruikt in gemengde hagen. Mooie herfstverkleuring. Verdraagt goed snoei.
VIOROSEU;Bladverliezende Viburnum die rijkelijk bloeit met dikke, bolvormige, witgroene bloemen in het voorjaar. In de herfst verkleuren de bladeren naar opvallend paars-rood.  Verdraagt goed snoei. Deze soort draagt geen bessen.
VIPCASCA;Bladverliezende Viburnum met een opvallende, gelaagde groeiwijze. Bloeit met witte bloemschermen. Decoratief, geplooid blad met mooie herfstverkleuring.
VIPMARIE;Bladverliezende Viburnum die breder wordt dan hoog. Groeit mooi in laagjes, en bloeit met witte bloemschermen. Decoratief, geplooid blad met mooie herfstverkleuring.
VITGWENL;Compactere versie van de Viburnum tinus, bloeit al vanaf het einde van de zomer tot in het voorjaar. Prachtig als solitair, in groep of als haagplant. Gedijt in zowat elke grond, in zon of halfschaduw. 
VITINUS;Deze compacte, groenblijvende heester geeft prachtige witten bloemen bijna heel de winter door, tot in het voorjaar. Na de bloei verschijnen er kleine, blauwzwarte vruchten. Mooi als solitair of als haagplant. Gedijt in zowat elke grond, in zon of halfschaduw. Zonder snoei bereikt de struik tot 3 meter.
WATERNAT;Deze bladhoudende vaste plant vormt een gesloten tapijt, bijna ondoordringbaar voor onkruid. In het vroege voorjaar verschijnen er gele bloempjes. Weinig ziektegevoelig, stelt weinig eisen aan de grond en doet het ook erg goed in de (half)schaduw. Ca 8-12 planten per m_.
WEBRUBY;Makkelijke sierheester met opvallende, donkerrode bloemen in het voorjaar. Groeit op zowat elke grond. Snoeien na de bloei.
WECANDID;Makkelijke sierheester met opvallende, donkerrode bloemen in het voorjaar. Groeit op zowat elke grond. Snoeien na de bloei.
WEFNPURP;Makkelijke sierheester met bruinpaarse bladeren. Bloeit met klokvormige, roze bloemen in het voorjaar. Groeit op zowat elke grond. Compacte, traaggroeiende vari‘teit, ook geschikt voor kleinere tuinen.
WIFALBA;Goed groeiende klimplant. Rechtsdraaiende soort met  30cm lange, witte bloemtrossen vanaf half mei. Prachtig tegen een draad, pergola of geleid tegen de gevel.
WIFORMOS;Sterk groeiende klimplant. Rechtsdraaiende soort. Zeer mooie en bloeirijke soort, bloeit al vanaf jonge leeftijd met 25cm lange, lilablauwe bloemtrossen. Planten eventueel licht bijsnoeien in de zomer, korter terugsnoeien (tot op zijtakjes van ca 15cm) na de winter. Stelt niet al te veel eisen aan de standplaats, heeft graag wel wat zon. Dit zijn ge‘nte planten, die relatief snel bloeien (binnen de 3 jaar)
